ID	MAC					SPOT(TRUE)	RSS	    LOCATION		DATE
50	e8:de:27:f7:8f:26 		1	 	-92		room304		2018-05-19 19:27:22
51	70:81:05:be:b4:ab 		1	 	-88		room304		2018-05-19 19:27:22
52	cc:ef:48:87:22:01 		1	 	-84		room304		2018-05-19 19:27:22
53	cc:ef:48:87:21:67 		1	 	-82		room304		2018-05-19 19:27:22
54	70:81:05:be:b5:57 		1	 	-50		room304		2018-05-19 19:27:22
55	84:16:f9:11:b2:11 		1	 	-54		room304		2018-05-19 19:27:22
56	70:81:05:be:b4:ed 		1	 	-92		room304		2018-05-19 19:27:25
57	70:81:05:be:b4:cf 		1	 	-93		room304		2018-05-19 19:27:25
58	70:4f:57:41:10:e2 		1	 	-90		room304		2018-05-19 19:27:25
59	70:81:05:be:b4:63 		1	 	-83		room304		2018-05-19 19:27:25
60	18:9c:5d:8e:d0:a0 		1	 	-79		room304		2018-05-19 19:27:25
61	e8:de:27:f7:8f:26 		1	 	-92		room304		2018-05-19 19:27:25
62	70:81:05:be:b4:ab 		1	 	-88		room304		2018-05-19 19:27:25
63	cc:ef:48:87:22:01 		1	 	-84		room304		2018-05-19 19:27:25
64	cc:ef:48:87:21:67 		1	 	-82		room304		2018-05-19 19:27:25
65	70:81:05:be:b5:57 		1	 	-50		room304		2018-05-19 19:27:25
66	84:16:f9:11:b2:11 		1	 	-54		room304		2018-05-19 19:27:25
67	30:b5:c2:b4:cd:f1 		1	 	-93		room304		2018-05-19 19:27:27
68	72:81:05:be:b4:ed 		1	 	-89		room304		2018-05-19 19:27:27
69	72:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:27
70	cc:ef:48:87:1f:79 		1	 	-92		room304		2018-05-19 19:27:27
71	70:81:05:be:b4:ed 		1	 	-92		room304		2018-05-19 19:27:27
72	70:4f:57:41:10:e2 		1	 	-90		room304		2018-05-19 19:27:27
73	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:27
74	18:9c:5d:8e:d0:a0 		1	 	-77		room304		2018-05-19 19:27:27
75	e8:de:27:f7:8f:26 		1	 	-93		room304		2018-05-19 19:27:27
76	70:81:05:be:b4:ab 		1	 	-89		room304		2018-05-19 19:27:27
77	cc:ef:48:87:22:01 		1	 	-89		room304		2018-05-19 19:27:27
78	cc:ef:48:87:21:67 		1	 	-85		room304		2018-05-19 19:27:27
79	70:81:05:be:b5:57 		1	 	-61		room304		2018-05-19 19:27:27
80	84:16:f9:11:b2:11 		1	 	-60		room304		2018-05-19 19:27:27
81	30:b5:c2:b4:cd:f1 		1	 	-93		room304		2018-05-19 19:27:30
82	72:81:05:be:b4:ed 		1	 	-89		room304		2018-05-19 19:27:30
83	72:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:30
84	cc:ef:48:87:1f:79 		1	 	-92		room304		2018-05-19 19:27:30
85	70:81:05:be:b4:ed 		1	 	-92		room304		2018-05-19 19:27:30
86	70:4f:57:41:10:e2 		1	 	-90		room304		2018-05-19 19:27:30
87	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:30
88	18:9c:5d:8e:d0:a0 		1	 	-77		room304		2018-05-19 19:27:30
89	e8:de:27:f7:8f:26 		1	 	-93		room304		2018-05-19 19:27:30
90	70:81:05:be:b4:ab 		1	 	-89		room304		2018-05-19 19:27:30
91	cc:ef:48:87:22:01 		1	 	-89		room304		2018-05-19 19:27:30
92	cc:ef:48:87:21:67 		1	 	-85		room304		2018-05-19 19:27:30
93	70:81:05:be:b5:57 		1	 	-61		room304		2018-05-19 19:27:30
94	84:16:f9:11:b2:11 		1	 	-60		room304		2018-05-19 19:27:30
95	48:ee:0c:1c:46:4f 		1	 	-92		room304		2018-05-19 19:27:36
96	18:9c:5d:8e:d0:af 		1	 	-84		room304		2018-05-19 19:27:36
97	30:b5:c2:b4:cd:f1 		1	 	-93		room304		2018-05-19 19:27:36
98	72:81:05:be:b4:ed 		1	 	-90		room304		2018-05-19 19:27:36
99	72:81:05:be:b4:63 		1	 	-81		room304		2018-05-19 19:27:36
100	cc:ef:48:87:1f:79 		1	 	-92		room304		2018-05-19 19:27:36
101	70:4f:57:41:10:e2 		1	 	-90		room304		2018-05-19 19:27:36
102	70:81:05:be:b4:63 		1	 	-80		room304		2018-05-19 19:27:36
103	18:9c:5d:8e:d0:a0 		1	 	-81		room304		2018-05-19 19:27:36
104	e8:de:27:f7:8f:26 		1	 	-92		room304		2018-05-19 19:27:36
105	70:81:05:be:b4:ab 		1	 	-91		room304		2018-05-19 19:27:36
106	cc:ef:48:87:22:01 		1	 	-87		room304		2018-05-19 19:27:36
107	cc:ef:48:87:21:67 		1	 	-85		room304		2018-05-19 19:27:36
108	70:81:05:be:b5:57 		1	 	-57		room304		2018-05-19 19:27:36
109	84:16:f9:11:b2:11 		1	 	-55		room304		2018-05-19 19:27:36
110	70:81:05:be:b4:cf 		1	 	-89		room304		2018-05-19 19:27:39
111	ec:08:6b:dd:d4:ea 		1	 	-92		room304		2018-05-19 19:27:39
112	48:ee:0c:1c:46:4f 		1	 	-92		room304		2018-05-19 19:27:39
113	18:9c:5d:8e:d0:af 		1	 	-84		room304		2018-05-19 19:27:39
114	72:81:05:be:b4:ed 		1	 	-88		room304		2018-05-19 19:27:39
115	72:81:05:be:b4:63 		1	 	-81		room304		2018-05-19 19:27:39
116	cc:ef:48:87:1f:79 		1	 	-90		room304		2018-05-19 19:27:39
117	70:81:05:be:b4:63 		1	 	-85		room304		2018-05-19 19:27:39
118	18:9c:5d:8e:d0:a0 		1	 	-78		room304		2018-05-19 19:27:39
119	e8:de:27:f7:8f:26 		1	 	-94		room304		2018-05-19 19:27:39
120	70:81:05:be:b4:ab 		1	 	-91		room304		2018-05-19 19:27:39
121	cc:ef:48:87:22:01 		1	 	-85		room304		2018-05-19 19:27:39
122	cc:ef:48:87:21:67 		1	 	-84		room304		2018-05-19 19:27:39
123	70:81:05:be:b5:57 		1	 	-59		room304		2018-05-19 19:27:39
124	84:16:f9:11:b2:11 		1	 	-57		room304		2018-05-19 19:27:39
125	70:81:05:be:b4:cf 		1	 	-89		room304		2018-05-19 19:27:42
126	72:81:05:be:b4:ed 		1	 	-90		room304		2018-05-19 19:27:42
127	cc:ef:48:87:1f:79 		1	 	-90		room304		2018-05-19 19:27:42
128	70:81:05:be:b4:63 		1	 	-83		room304		2018-05-19 19:27:42
129	18:9c:5d:8e:d0:a0 		1	 	-78		room304		2018-05-19 19:27:42
130	e8:de:27:f7:8f:26 		1	 	-91		room304		2018-05-19 19:27:42
131	cc:ef:48:87:22:01 		1	 	-85		room304		2018-05-19 19:27:42
132	cc:ef:48:87:21:67 		1	 	-85		room304		2018-05-19 19:27:42
133	70:81:05:be:b5:57 		1	 	-55		room304		2018-05-19 19:27:42
134	84:16:f9:11:b2:11 		1	 	-52		room304		2018-05-19 19:27:42
135	30:b5:c2:b4:cd:f1 		1	 	-84		room304		2018-05-19 19:27:45
136	72:81:05:be:b4:ed 		1	 	-90		room304		2018-05-19 19:27:45
137	cc:ef:48:87:1f:79 		1	 	-91		room304		2018-05-19 19:27:45
138	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:45
139	e8:de:27:f7:8f:26 		1	 	-94		room304		2018-05-19 19:27:45
140	cc:ef:48:87:22:01 		1	 	-84		room304		2018-05-19 19:27:45
141	cc:ef:48:87:21:67 		1	 	-84		room304		2018-05-19 19:27:45
142	70:81:05:be:b5:57 		1	 	-59		room304		2018-05-19 19:27:45
143	84:16:f9:11:b2:11 		1	 	-52		room304		2018-05-19 19:27:45
144	70:4f:57:41:10:e2 		1	 	-93		room304		2018-05-19 19:27:55
145	72:81:05:be:b4:63 		1	 	-89		room304		2018-05-19 19:27:55
146	70:81:05:be:b4:ab 		1	 	-93		room304		2018-05-19 19:27:55
147	30:b5:c2:b4:cd:f1 		1	 	-92		room304		2018-05-19 19:27:55
148	72:81:05:be:b4:ed 		1	 	-93		room304		2018-05-19 19:27:55
149	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:55
150	e8:de:27:f7:8f:26 		1	 	-93		room304		2018-05-19 19:27:55
151	cc:ef:48:87:22:01 		1	 	-89		room304		2018-05-19 19:27:55
152	cc:ef:48:87:21:67 		1	 	-84		room304		2018-05-19 19:27:55
153	70:81:05:be:b5:57 		1	 	-64		room304		2018-05-19 19:27:55
154	84:16:f9:11:b2:11 		1	 	-56		room304		2018-05-19 19:27:55
155	70:4f:57:41:10:e2 		1	 	-93		room304		2018-05-19 19:27:57
156	72:81:05:be:b4:63 		1	 	-89		room304		2018-05-19 19:27:57
157	70:81:05:be:b4:ab 		1	 	-93		room304		2018-05-19 19:27:57
158	30:b5:c2:b4:cd:f1 		1	 	-92		room304		2018-05-19 19:27:57
159	72:81:05:be:b4:ed 		1	 	-93		room304		2018-05-19 19:27:57
160	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:27:57
161	e8:de:27:f7:8f:26 		1	 	-93		room304		2018-05-19 19:27:57
162	cc:ef:48:87:22:01 		1	 	-89		room304		2018-05-19 19:27:57
163	cc:ef:48:87:21:67 		1	 	-84		room304		2018-05-19 19:27:57
164	70:81:05:be:b5:57 		1	 	-64		room304		2018-05-19 19:27:57
165	84:16:f9:11:b2:11 		1	 	-56		room304		2018-05-19 19:27:57
166	70:81:05:be:b4:cf 		1	 	-91		room304		2018-05-19 19:27:59
167	70:4f:57:41:10:e2 		1	 	-93		room304		2018-05-19 19:27:59
168	72:81:05:be:b4:63 		1	 	-89		room304		2018-05-19 19:27:59
169	70:81:05:be:b4:ab 		1	 	-80		room304		2018-05-19 19:27:59
170	30:b5:c2:b4:cd:f1 		1	 	-92		room304		2018-05-19 19:27:59
171	72:81:05:be:b4:ed 		1	 	-89		room304		2018-05-19 19:27:59
172	70:81:05:be:b4:63 		1	 	-85		room304		2018-05-19 19:27:59
173	e8:de:27:f7:8f:26 		1	 	-88		room304		2018-05-19 19:27:59
174	cc:ef:48:87:22:01 		1	 	-80		room304		2018-05-19 19:27:59
175	cc:ef:48:87:21:67 		1	 	-80		room304		2018-05-19 19:27:59
176	70:81:05:be:b5:57 		1	 	-61		room304		2018-05-19 19:27:59
177	84:16:f9:11:b2:11 		1	 	-62		room304		2018-05-19 19:27:59
178	70:81:05:be:b4:cf 		1	 	-91		room304		2018-05-19 19:28:03
179	70:4f:57:41:10:e2 		1	 	-93		room304		2018-05-19 19:28:03
180	72:81:05:be:b4:63 		1	 	-89		room304		2018-05-19 19:28:03
181	70:81:05:be:b4:ab 		1	 	-80		room304		2018-05-19 19:28:03
182	30:b5:c2:b4:cd:f1 		1	 	-92		room304		2018-05-19 19:28:03
183	72:81:05:be:b4:ed 		1	 	-89		room304		2018-05-19 19:28:03
184	70:81:05:be:b4:63 		1	 	-85		room304		2018-05-19 19:28:03
185	e8:de:27:f7:8f:26 		1	 	-88		room304		2018-05-19 19:28:03
186	cc:ef:48:87:22:01 		1	 	-80		room304		2018-05-19 19:28:03
187	cc:ef:48:87:21:67 		1	 	-80		room304		2018-05-19 19:28:03
188	70:81:05:be:b5:57 		1	 	-61		room304		2018-05-19 19:28:03
189	84:16:f9:11:b2:11 		1	 	-62		room304		2018-05-19 19:28:03
190	70:4f:57:41:10:e2 		1	 	-92		room304		2018-05-19 19:28:16
191	70:81:05:be:b4:ed 		1	 	-89		room304		2018-05-19 19:28:16
192	70:81:05:be:b4:ab 		1	 	-84		room304		2018-05-19 19:28:16
193	30:b5:c2:b4:cd:f1 		1	 	-85		room304		2018-05-19 19:28:16
194	72:81:05:be:b4:ed 		1	 	-88		room304		2018-05-19 19:28:16
195	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:28:16
196	e8:de:27:f7:8f:26 		1	 	-93		room304		2018-05-19 19:28:16
197	cc:ef:48:87:22:01 		1	 	-81		room304		2018-05-19 19:28:16
198	cc:ef:48:87:21:67 		1	 	-79		room304		2018-05-19 19:28:16
199	70:81:05:be:b5:57 		1	 	-64		room304		2018-05-19 19:28:16
200	84:16:f9:11:b2:11 		1	 	-61		room304		2018-05-19 19:28:16
201	70:4f:57:41:10:e2 		1	 	-92		room304		2018-05-19 19:28:18
202	70:81:05:be:b4:ed 		1	 	-89		room304		2018-05-19 19:28:18
203	70:81:05:be:b4:ab 		1	 	-84		room304		2018-05-19 19:28:18
204	30:b5:c2:b4:cd:f1 		1	 	-85		room304		2018-05-19 19:28:18
205	72:81:05:be:b4:ed 		1	 	-88		room304		2018-05-19 19:28:18
206	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:28:18
207	e8:de:27:f7:8f:26 		1	 	-93		room304		2018-05-19 19:28:18
208	cc:ef:48:87:22:01 		1	 	-81		room304		2018-05-19 19:28:18
209	cc:ef:48:87:21:67 		1	 	-79		room304		2018-05-19 19:28:18
210	70:81:05:be:b5:57 		1	 	-64		room304		2018-05-19 19:28:18
211	84:16:f9:11:b2:11 		1	 	-61		room304		2018-05-19 19:28:18
212	18:9c:5d:8e:d0:af 		1	 	-82		room304		2018-05-19 19:28:20
213	70:4f:57:41:10:e2 		1	 	-89		room304		2018-05-19 19:28:20
214	30:b5:c2:b4:cd:f1 		1	 	-88		room304		2018-05-19 19:28:20
215	e8:de:27:f7:8f:26 		1	 	-87		room304		2018-05-19 19:28:20
216	cc:ef:48:87:22:01 		1	 	-89		room304		2018-05-19 19:28:20
217	cc:ef:48:87:21:67 		1	 	-82		room304		2018-05-19 19:28:20
218	70:81:05:be:b5:57 		1	 	-61		room304		2018-05-19 19:28:20
219	84:16:f9:11:b2:11 		1	 	-55		room304		2018-05-19 19:28:20
220	72:81:05:be:b4:63 		1	 	-85		room304		2018-05-19 19:28:23
221	70:81:05:be:b4:63 		1	 	-84		room304		2018-05-19 19:28:23
222	18:9c:5d:8e:d0:a0 		1	 	-81		room304		2018-05-19 19:28:23
223	18:9c:5d:8e:d0:af 		1	 	-83		room304		2018-05-19 19:28:24
224	70:4f:57:41:10:e2 		1	 	-89		room304		2018-05-19 19:28:24
225	30:b5:c2:b4:cd:f1 		1	 	-88		room304		2018-05-19 19:28:24
226	e8:de:27:f7:8f:26 		1	 	-86		room304		2018-05-19 19:28:24
227	cc:ef:48:87:22:01 		1	 	-91		room304		2018-05-19 19:28:24
228	cc:ef:48:87:21:67 		1	 	-82		room304		2018-05-19 19:28:24
229	70:81:05:be:b5:57 		1	 	-56		room304		2018-05-19 19:28:24
230	84:16:f9:11:b2:11 		1	 	-70		room304		2018-05-19 19:28:24
231	cc:ef:48:87:1f:79 		2	 	-92		room304		2018-05-19 19:28:40
232	04:8d:38:fe:d1:b8 		2	 	-91		room304		2018-05-19 19:28:40
233	58:10:8c:28:3a:d4 		2	 	-92		room304		2018-05-19 19:28:40
234	f8:e9:03:f0:93:49 		2	 	-76		room304		2018-05-19 19:28:40
235	70:81:05:be:b4:ab 		2	 	-90		room304		2018-05-19 19:28:40
236	70:81:05:be:b4:63 		2	 	-85		room304		2018-05-19 19:28:40
237	18:9c:5d:8e:d0:a0 		2	 	-77		room304		2018-05-19 19:28:40
238	18:9c:5d:8e:d0:af 		2	 	-82		room304		2018-05-19 19:28:40
239	70:4f:57:41:10:e2 		2	 	-88		room304		2018-05-19 19:28:40
240	e8:de:27:f7:8f:26 		2	 	-94		room304		2018-05-19 19:28:40
241	cc:ef:48:87:22:01 		2	 	-84		room304		2018-05-19 19:28:40
242	cc:ef:48:87:21:67 		2	 	-89		room304		2018-05-19 19:28:40
243	70:81:05:be:b5:57 		2	 	-57		room304		2018-05-19 19:28:40
244	84:16:f9:11:b2:11 		2	 	-58		room304		2018-05-19 19:28:40
245	70:81:05:be:b4:cf 		2	 	-91		room304		2018-05-19 19:28:44
246	cc:ef:48:87:1f:79 		2	 	-90		room304		2018-05-19 19:28:44
247	70:81:05:be:b4:ab 		2	 	-90		room304		2018-05-19 19:28:44
248	70:81:05:be:b4:63 		2	 	-83		room304		2018-05-19 19:28:44
249	18:9c:5d:8e:d0:a0 		2	 	-78		room304		2018-05-19 19:28:44
250	70:4f:57:41:10:e2 		2	 	-88		room304		2018-05-19 19:28:44
251	e8:de:27:f7:8f:26 		2	 	-91		room304		2018-05-19 19:28:44
252	cc:ef:48:87:22:01 		2	 	-84		room304		2018-05-19 19:28:44
253	cc:ef:48:87:21:67 		2	 	-89		room304		2018-05-19 19:28:44
254	70:81:05:be:b5:57 		2	 	-57		room304		2018-05-19 19:28:44
255	84:16:f9:11:b2:11 		2	 	-59		room304		2018-05-19 19:28:44
256	ec:08:6b:dd:d4:ea 		2	 	-92		room304		2018-05-19 19:28:48
257	30:b5:c2:b4:cd:f1 		2	 	-91		room304		2018-05-19 19:28:48
258	00:3a:99:4d:21:00 		2	 	-92		room304		2018-05-19 19:28:48
259	70:81:05:be:b4:cf 		2	 	-91		room304		2018-05-19 19:28:48
260	cc:ef:48:87:1f:79 		2	 	-90		room304		2018-05-19 19:28:48
261	70:81:05:be:b4:ab 		2	 	-91		room304		2018-05-19 19:28:48
262	70:81:05:be:b4:63 		2	 	-85		room304		2018-05-19 19:28:48
263	18:9c:5d:8e:d0:a0 		2	 	-78		room304		2018-05-19 19:28:48
264	70:4f:57:41:10:e2 		2	 	-92		room304		2018-05-19 19:28:48
265	e8:de:27:f7:8f:26 		2	 	-91		room304		2018-05-19 19:28:48
266	cc:ef:48:87:22:01 		2	 	-85		room304		2018-05-19 19:28:48
267	cc:ef:48:87:21:67 		2	 	-89		room304		2018-05-19 19:28:48
268	70:81:05:be:b5:57 		2	 	-58		room304		2018-05-19 19:28:48
269	84:16:f9:11:b2:11 		2	 	-61		room304		2018-05-19 19:28:48
270	ec:08:6b:dd:d4:ea 		2	 	-92		room304		2018-05-19 19:28:51
271	30:b5:c2:b4:cd:f1 		2	 	-91		room304		2018-05-19 19:28:51
272	00:3a:99:4d:21:00 		2	 	-92		room304		2018-05-19 19:28:51
273	70:81:05:be:b4:cf 		2	 	-91		room304		2018-05-19 19:28:51
274	cc:ef:48:87:1f:79 		2	 	-90		room304		2018-05-19 19:28:51
275	70:81:05:be:b4:ab 		2	 	-91		room304		2018-05-19 19:28:51
276	70:81:05:be:b4:63 		2	 	-85		room304		2018-05-19 19:28:51
277	18:9c:5d:8e:d0:a0 		2	 	-78		room304		2018-05-19 19:28:51
278	70:4f:57:41:10:e2 		2	 	-92		room304		2018-05-19 19:28:51
279	e8:de:27:f7:8f:26 		2	 	-91		room304		2018-05-19 19:28:51
280	cc:ef:48:87:22:01 		2	 	-85		room304		2018-05-19 19:28:51
281	cc:ef:48:87:21:67 		2	 	-89		room304		2018-05-19 19:28:51
282	70:81:05:be:b5:57 		2	 	-58		room304		2018-05-19 19:28:51
283	84:16:f9:11:b2:11 		2	 	-61		room304		2018-05-19 19:28:51
284	70:81:05:be:b4:ed 		2	 	-93		room304		2018-05-19 19:28:58
285	72:81:05:be:b4:ed 		2	 	-91		room304		2018-05-19 19:28:58
286	72:81:05:be:b4:63 		2	 	-84		room304		2018-05-19 19:28:58
287	cc:ef:48:87:1f:79 		2	 	-91		room304		2018-05-19 19:28:58
288	70:81:05:be:b4:ab 		2	 	-88		room304		2018-05-19 19:28:58
289	70:81:05:be:b4:63 		2	 	-82		room304		2018-05-19 19:28:58
290	18:9c:5d:8e:d0:a0 		2	 	-81		room304		2018-05-19 19:28:58
291	70:4f:57:41:10:e2 		2	 	-92		room304		2018-05-19 19:28:58
292	e8:de:27:f7:8f:26 		2	 	-94		room304		2018-05-19 19:28:58
293	cc:ef:48:87:22:01 		2	 	-87		room304		2018-05-19 19:28:58
294	cc:ef:48:87:21:67 		2	 	-85		room304		2018-05-19 19:28:58
295	70:81:05:be:b5:57 		2	 	-59		room304		2018-05-19 19:28:58
296	84:16:f9:11:b2:11 		2	 	-58		room304		2018-05-19 19:28:58
297	70:81:05:be:b4:ed 		2	 	-93		room304		2018-05-19 19:29:01
298	72:81:05:be:b4:ed 		2	 	-91		room304		2018-05-19 19:29:01
299	72:81:05:be:b4:63 		2	 	-84		room304		2018-05-19 19:29:01
300	cc:ef:48:87:1f:79 		2	 	-91		room304		2018-05-19 19:29:01
301	70:81:05:be:b4:ab 		2	 	-88		room304		2018-05-19 19:29:01
302	70:81:05:be:b4:63 		2	 	-82		room304		2018-05-19 19:29:01
303	18:9c:5d:8e:d0:a0 		2	 	-81		room304		2018-05-19 19:29:01
304	70:4f:57:41:10:e2 		2	 	-92		room304		2018-05-19 19:29:01
305	e8:de:27:f7:8f:26 		2	 	-94		room304		2018-05-19 19:29:01
306	cc:ef:48:87:22:01 		2	 	-87		room304		2018-05-19 19:29:01
307	cc:ef:48:87:21:67 		2	 	-85		room304		2018-05-19 19:29:01
308	70:81:05:be:b5:57 		2	 	-59		room304		2018-05-19 19:29:01
309	84:16:f9:11:b2:11 		2	 	-58		room304		2018-05-19 19:29:01
310	18:9c:5d:8e:d0:af 		2	 	-80		room304		2018-05-19 19:29:05
311	70:81:05:be:b4:ed 		2	 	-93		room304		2018-05-19 19:29:05
312	70:81:05:be:b4:ab 		2	 	-88		room304		2018-05-19 19:29:05
313	70:81:05:be:b4:63 		2	 	-77		room304		2018-05-19 19:29:05
314	18:9c:5d:8e:d0:a0 		2	 	-80		room304		2018-05-19 19:29:05
315	70:4f:57:41:10:e2 		2	 	-89		room304		2018-05-19 19:29:05
316	e8:de:27:f7:8f:26 		2	 	-94		room304		2018-05-19 19:29:05
317	cc:ef:48:87:22:01 		2	 	-86		room304		2018-05-19 19:29:05
318	cc:ef:48:87:21:67 		2	 	-83		room304		2018-05-19 19:29:05
319	70:81:05:be:b5:57 		2	 	-57		room304		2018-05-19 19:29:05
320	84:16:f9:11:b2:11 		2	 	-55		room304		2018-05-19 19:29:05
321	00:3a:99:4d:21:00 		2	 	-92		room304		2018-05-19 19:29:08
322	70:81:05:be:b4:ab 		2	 	-88		room304		2018-05-19 19:29:08
323	70:81:05:be:b4:63 		2	 	-79		room304		2018-05-19 19:29:08
324	18:9c:5d:8e:d0:a0 		2	 	-79		room304		2018-05-19 19:29:08
325	70:4f:57:41:10:e2 		2	 	-88		room304		2018-05-19 19:29:08
326	e8:de:27:f7:8f:26 		2	 	-94		room304		2018-05-19 19:29:08
327	cc:ef:48:87:22:01 		2	 	-87		room304		2018-05-19 19:29:08
328	cc:ef:48:87:21:67 		2	 	-81		room304		2018-05-19 19:29:08
329	70:81:05:be:b5:57 		2	 	-59		room304		2018-05-19 19:29:08
330	84:16:f9:11:b2:11 		2	 	-54		room304		2018-05-19 19:29:08
331	ec:08:6b:dd:d4:ea 		2	 	-90		room304		2018-05-19 19:29:17
332	04:8d:38:fe:d1:b8 		2	 	-92		room304		2018-05-19 19:29:17
333	72:81:05:be:b4:63 		2	 	-79		room304		2018-05-19 19:29:17
334	00:3a:99:4d:21:00 		2	 	-91		room304		2018-05-19 19:29:17
335	70:81:05:be:b4:ab 		2	 	-86		room304		2018-05-19 19:29:17
336	70:81:05:be:b4:63 		2	 	-77		room304		2018-05-19 19:29:17
337	18:9c:5d:8e:d0:a0 		2	 	-79		room304		2018-05-19 19:29:17
338	70:4f:57:41:10:e2 		2	 	-87		room304		2018-05-19 19:29:17
339	e8:de:27:f7:8f:26 		2	 	-92		room304		2018-05-19 19:29:17
340	cc:ef:48:87:22:01 		2	 	-89		room304		2018-05-19 19:29:17
341	cc:ef:48:87:21:67 		2	 	-82		room304		2018-05-19 19:29:17
342	70:81:05:be:b5:57 		2	 	-58		room304		2018-05-19 19:29:17
343	84:16:f9:11:b2:11 		2	 	-54		room304		2018-05-19 19:29:17
344	ec:08:6b:dd:d4:ea 		2	 	-90		room304		2018-05-19 19:29:21
345	72:81:05:be:b4:63 		2	 	-79		room304		2018-05-19 19:29:21
